ID,Ultimo_Ingreso,ID_Fab,Detalle,Cantidad,Costo_U,Costo,Venta,Renta,Benf_Cost,Benf_Vent,Cotizacion,Proveedor
117727,12/02/2026,100-100000591WOF,PROCESADOR AMD (AM5) RYZEN 7 7700X,5.000,300.29000,1501.45000000,1567.02,65.57,4.37,4.18,,LASET S.A.
118494,09/02/2026,ROG STRIX B650E-F GAMING WIFI,MOTHER ASUS (AM5) ROG STRIX B650E-F GAMING WIFI,1.000,226.82000,226.82000000,253.12,26.3,11.6,10.39,,LASET S.A.
116714,28/04/2026,100-100000926WOF,PROCESADOR AMD (AM4) RYZEN 7 5700X (SIN COOLER),1.000,195.57000,195.57000000,185.57,-10,-5.11,-5.39,,LASET S.A.
118269,23/01/2025,H510M H V2,MOTHER GIGABYTE (LGA1200) H510M H V2,2.000,59.51000,119.02000000,142.27,23.25,19.53,16.34,,LASET S.A.
121436,16/10/2025,SDSSDX3N-2T00-G26,DISCO SSD M.2 2TB SANDISK EXTREME NVME,1.000,111.25000,111.25000000,127.68,16.43,14.77,12.87,,LASET S.A.
119965,09/03/2026,24994,AURICULAR GAMER TRUST ZIROX GXT415X XBOX,1.000,18.23000,18.23000000,25.61,7.38,40.49,28.82,,LASET S.A.
120248,10/11/2025,DM-TL1WF-BLA,TECLA HUNNOX SMART TACTIL 1 CANAL BLANCO,2.000,5.35000,10.70000000,20.2,9.5,88.77,47.02,,LASET S.A.
120808,16/04/2026,GP-P750BS,FUENTE GAMER GIGABYTE 750W 80 BRONZE,4.000,45.77000,183.08000000,230.8,47.72,26.07,20.68,,LASET S.A.
120885,03/07/2025,COREREACTORIIVE850G-BKCAR,FUENTE GAMER ADATA 850W XPG CORE REACTOR VE II 80 PLUS GOLD,17.000,75.15000,1277.55000000,1622.91,345.36,27.03,21.28,,LASET S.A.
117207,27/11/2025,221V8/77,MONITOR PHILIPS LED 21.5  mod. 221V8,1.000,61.10020,61.10020000,94.71,33.61,55,35.48,,CORCISA SA
117533,28/08/2025,DWA-131/DSAU,D-LINK USB WIFI DWA-131 USB NANO,1.000,5.70000,5.70000000,7.03,1.33,23.34,18.92,,EL AUDITOR SA
119898,28/04/2025,PRIME A620M-K-CSM,MOTHER ASUS (AM5) PRIME A620M-K CSM,1.000,65.70000,65.70000000,69.55,3.85,5.87,5.54,,LASET S.A.
102393,08/05/2026,CPU G60 GRIS,GRASA SILICONADA  PASTERMAX PARA CPU G60 (GRIS) PASTA TERMICA,1.000,1.32198,1.32198000,2.05,0.73,55.07,35.51,,RUBIÑO ANABEL ROMINA
119922,29/07/2025,RZ19-05050100-R3U1,MICROFONO RAZER SEIREN V3 MINI USB-C CONDENSER SUPERCARDIOID,5.000,42.27000,211.35000000,229.59,18.24,8.63,7.94,,LASET S.A.
103094,21/05/2026,YD3200C5FHBOX,PROCESADOR AMD (AM4) RYZEN 3 3200G,2.000,56.84000,113.68000000,111.63,-2.05,-1.8,-1.84,,LASET S.A.
120467,03/12/2025,31030042403,MOUSE WIRELESS GENIUS NX-8080S BT-2.4Ghz PINK,1.000,7.55000,7.55000000,9.87,2.32,30.77,23.53,,LASET S.A.
121112,11/07/2025,1000039669,CONSOLA PLAYSTATION PS5 SLIM 1TB DIGITAL,1.000,462.81000,462.81000000,545.89,83.08,17.95,15.22,,BAIRES INTERNACIONAL SRL
103424,26/08/2024,31330003401,TECLADO + MOUSE COMBO USB GENIUS KM-200 SMART BLACK,8.000,8.57000,68.56000000,85.49,16.93,24.7,19.81,,LASET S.A.
119701,27/11/2024,31340018401,TECLADO + MOUSE WIRELESS COMBO GENIUS KM-8216s BLACK,1.000,13.66000,13.66000000,16.89,3.23,23.65,19.13,,LASET S.A.
120007,15/09/2025,PS-SPD-0700NPCWAG-W,FUENTE THERMALTAKE SMART 700W 80 PLUS WHITE,3.000,44.57000,133.71000000,142.1,8.39,6.28,5.91,,LASET S.A.
121145,07/05/2026,LS22D300GALXZB,MONITOR SAMSUNG LED 22 D300,2.000,75.32181,150.64362000,181.91,31.26,20.75,17.19,,Stylus SA
121159,13/08/2025,NT03U185N-064G-30WH,PEN DRIVE NETAC U185 WHITE 64GB USB 3.0,1.000,3.56000,3.56000000,5.23,1.67,46.82,31.89,,LASET S.A.
119919,22/05/2026,RZ04-05180100-R3U1,AURICULAR GAMER RAZER KRAKEN V4 X BLACK USB,2.000,67.87000,135.74000000,141.36,5.62,4.14,3.97,,LASET S.A.
120005,15/09/2025,PS-SPD-0600NPCWAG-W,FUENTE THERMALTAKE SMART 600W 80 PLUS WHITE,3.000,38.71000,116.13000000,128.42,12.29,10.58,9.57,,LASET S.A.
120152,01/08/2025,LS360BK ARGB,WATER COOLER CPU RAIDMAX INFINITA LS360 ARGB BLACK,1.000,53.91000,53.91000000,75.44,21.53,39.93,28.54,,LASET S.A.
120783,25/06/2025,GV-N506TWF2-8GD,PLACA DE VIDEO GIGABYTE RTX 5060TI WF2 8GB,2.000,377.54000,755.08000000,799.34,44.26,5.86,5.54,,LASET S.A.
109353,21/05/2026,PBE480GS25SSDR,DISCO SSD PATRIOT BURST ELITE SOLID 480 GB SATA3  PE000777,13.000,66.14000,859.82000000,381.69,-478.13,-55.61,-125.27,,LASET S.A.
118341,03/12/2025,31030026405,MOUSE WIRELESS GENIUS NX-7007 BLUE,1.000,4.48000,4.48000000,5.78,1.3,29.09,22.54,,LASET S.A.
118839,21/05/2026,100-100001488BOX,PROCESADOR AMD (AM4) RYZEN 5 5600GT,7.000,128.85000,901.95000000,862.29,-39.66,-4.4,-4.6,,LASET S.A.
118875,29/05/2025,25245,ACCESORIOS TRUST MALETIN LISBOA GREEN NOTEBOOK 16,1.000,16.42000,16.42000000,21.12,4.7,28.65,22.27,,LASET S.A.
119240,20/08/2025,B650M GAMING WIFI,MOTHER GIGABYTE (AM5) B650M GAMING WIFI,3.000,96.10000,288.30000000,330.86,42.56,14.76,12.86,,LASET S.A.
120343,03/09/2025,B850M A ELT WF6E ICE,MOTHER GIGABYTE (AM5) B850M AORUS ELITE WF6E ICE,3.000,174.08000,522.24000000,607.61,85.37,16.35,14.05,,LASET S.A.
120550,15/09/2025,TPD-850AH2FXG-3,FUENTE GAMER THERMALTAKE TP GT 850W ANALOG 80 PLUS GOLD,9.000,75.37000,678.33000000,779.45,101.12,14.91,12.97,,LASET S.A.
111355,17/03/2026,PASTERMAX AISO,ALCOHOL ISOPROPILICO PASTERMAX X 500 ML,4.000,3.21092,12.84368000,11.75,-1.09,-8.52,-9.31,,RUBIÑO ANABEL ROMINA
120678,04/06/2025,SDSSDA-1T00-G27,DISCO SSD SATA 1TB SANDISK PLUS,12.000,48.81000,585.72000000,666.94,81.22,13.87,12.18,,LASET S.A.
121236,04/08/2025,MLPF3HN/A,CELULAR APPLE IPHONE 13 MIDNIGHT 128GB,1.000,409.09000,409.09000000,483.33,74.24,18.15,15.36,,BAIRES INTERNACIONAL SRL
101266,23/04/2026,TR2-500NL2NC,FUENTE GAMER THERMALTAKE TR2 500W,2.000,45.67500,91.35000000,77.06,-14.29,-15.64,-18.54,,LASET S.A.
119737,09/02/2026,ROG STRIX X870-A GAMING WIFI,MOTHER ASUS (AM5) ROG STRIX X870-A GAMING WIFI,5.000,288.68000,1443.40000000,1639.83,196.43,13.61,11.98,,LASET S.A.
118965,19/05/2025,11335-04-20G,PLACA DE VIDEO SAPPHIRE PULSE RX 7700 XT 12GB D6,1.000,395.44000,395.44000000,432.99,37.55,9.5,8.67,,LASET S.A.
120130,04/06/2025,WDS200T2G0A,DISCO SSD SATA 2TB WD GREEN,1.000,90.25000,90.25000000,112.51,22.26,24.66,19.78,,LASET S.A.
120317,15/10/2025,VA24EHF-J,MONITOR 24 ASUS VA24EHF FHD IPS 100Hz 1ms,10.000,66.79000,667.90000000,905.09,237.19,35.51,26.21,,LASET S.A.
120549,15/09/2025,TPD-750AH2FXG-3,FUENTE GAMER THERMALTAKE TP GT 750W ANALOG 80 PLUS GOLD,3.000,70.88000,212.64000000,244.81,32.17,15.13,13.14,,LASET S.A.
116863,05/07/2022,HT-SHK-DIECBK-25,AURICULARES TT ESPORTS HT/SHOCK PRO RGB 7.1 DIGITAL BLACK FULL SIZE RGB COLOR LED,1.000,55.94400,55.94400000,36.35,-19.59,-35.02,-53.89,,LASET S.A.
120181,19/05/2026,PRIME LC 360 ARGB,WATER COOLER ASUS PRIME LC 360 ARGB,4.000,79.78000,319.12000000,479.18,160.06,50.16,33.4,,LASET S.A.
120817,26/05/2026,B550 EAGLE WIFI6,MOTHER GIGABYTE (AM4) B550 EAGLE WIFI6,2.000,101.37000,202.74000000,237.4,34.66,17.1,14.6,,LASET S.A.
118920,16/10/2025,100-100000743BOX,PROCESADOR AMD (AM4) RYZEN 7 5700,6.000,111.34000,668.04000000,774.88,106.84,15.99,13.79,,LASET S.A.
120004,15/09/2025,CA-1Z4-00M6WN-00,GABINETE THERMALTAKE VIEW 170 TG ARGB SNOW WHITE TEMPERED GLASS,3.000,32.78000,98.34000000,147.67,49.33,50.17,33.41,,LASET S.A.
120175,26/03/2025,ROG-STRIX-750G-AURA-GAMING,FUENTE ASUS ROG STRIX 750W AURA GAMING 80 PLUS GOLD,4.000,110.33000,441.32000000,346.13,-95.19,-21.57,-27.5,,LASET S.A.
121333,22/09/2025,90NB0ZT2-M017S0,ASUS NOTEBOOK E 1504 I3 N305 15 256G 8G FREE,1.000,291.29135,291.29135000,321.78,30.49,10.47,9.47,,PCARTS Argentina SA
102725,08/05/2026,CPU B30 BLANCA,GRASA SILICONADA PASTERMAX PARA CPU B30 (BLANCA) PASTA TERMICA,1.000,1.13321,1.13321000,1.43,0.29,26,20.64,,RUBIÑO ANABEL ROMINA
116229,17/04/2023,24203,TECLADO TRUST MAZZ MECHANICAL GXT863,1.000,29.45000,29.45000000,35.84,6.39,21.71,17.83,,New Bytes INC
119257,20/04/2025,H610M K V2,MOTHER GIGABYTE (LGA1700) H610M K V2,1.000,62.34000,62.34000000,68.54,6.2,9.95,9.05,,LASET S.A.
119941,09/03/2026,24732,WEBCAM TRUST TAXON QHD ECO,1.000,35.05000,35.05000000,45.75,10.7,30.52,23.38,,LASET S.A.
109403,20/08/2025,B550 AORUS ELITE AX V2,MOTHER GIGABYTE (AM4) B550 AORUS ELITE AX V2,1.000,132.72000,132.72000000,150.47,17.75,13.37,11.8,,LASET S.A.
120249,10/11/2025,DM-TL2WF-BLA,TECLA HUNNOX SMART TACTIL 2 CANALES BLANCO,2.000,5.89000,11.78000000,24.85,13.07,110.92,52.59,,LASET S.A.
120818,03/09/2025,B650 A ELITE AX V2,MOTHER GIGABYTE (AM5) B650 AORUS ELITE AX V2,5.000,171.96000,859.80000000,1007.09,147.29,17.13,14.63,,LASET S.A.
119238,03/09/2025,B650 A ELITE AX ICE,MOTHER GIGABYTE (AM5) B650 AORUS ELITE AX ICE,1.000,170.90000,170.90000000,192.08,21.18,12.39,11.02,,LASET S.A.
119714,26/05/2026,B760M D3HP DDR4,MOTHER GIGABYTE (LGA1700) B760M D3HP DDR4,2.000,80.65000,161.30000000,187.62,26.32,16.32,14.03,,LASET S.A.
119728,05/05/2026,GP-P650SS,FUENTE GAMER GIGABYTE 650W 80 PLUS SILVER ATX 3.0,14.000,36.25000,507.50000000,610.34,102.84,20.26,16.85,,LASET S.A.
120006,15/09/2025,PS-SPD-0650NNFABG-3,FUENTE GAMER THERMALTAKE SMART BX3 650W 80 PLUS BRONZE,1.000,49.57000,49.57000000,55.74,6.17,12.45,11.07,,LASET S.A.
120633,26/12/2025,100-100000718BOX,PROCESADOR AMD (AM5) RYZEN 5 9600,1.000,206.78000,206.78000000,226.03,19.25,9.31,8.52,,LASET S.A.
102157,,,COSTO FINANCIERO,139.000,4.55868,633.65652000,7124.06,6490.4,1024.28,91.11,,
113155,05/08/2025,PBE960GS25SSDR,DISCO SSD PATRIOT BURST ELITE SOLID 960 GB SATA3 PE000778,7.000,41.36000,289.52000000,378.18,88.66,30.62,23.44,,LASET S.A.
116785,16/10/2025,B550 PHANTOM GAMING 4/AC,MOTHER ASROCK (AM4) B550 PHANTOM GAMING 4/AC WIFI,4.000,83.83000,335.32000000,378.49,43.17,12.87,11.41,,LASET S.A.
120497,11/12/2025,RZ06-05210200-R3U1,JOYSTICK RAZER WOLVERINE V3 TOURNAMENT EDITION,1.000,73.86000,73.86000000,88.3,14.44,19.55,16.35,,LASET S.A.
121251,15/09/2025,CA-1Z1-00M1WN-00,GABINETE THERMALTAKE THE TOWER 600 BLACK TEMPERED GLASS,1.000,127.07000,127.07000000,159.67,32.6,25.66,20.42,,LASET S.A.
118980,05/08/2025,100-100000931BOX,PROCESADOR AMD (AM5) RYZEN 5 8500G,10.000,119.88000,1198.80000000,1388.64,189.84,15.84,13.67,,LASET S.A.
118994,03/06/2024,31030039403,MOUSE GENIUS RS2 ERGO 9000S PRO PINK,2.000,11.25000,22.50000000,28.11,5.61,24.94,19.96,,LASET S.A.
119027,29/07/2025,B650M H,MOTHER GIGABYTE (AM5) B650M H,8.000,73.98000,591.84000000,686.48,94.64,15.99,13.79,,LASET S.A.
120001,15/09/2025,CA-1Z2-00M1WN-00,GABINETE THERMALTAKE VIEW 380 TG ARGB BLACK TEMPERED GLASS,7.000,71.83000,502.81000000,600.68,97.87,19.46,16.29,,LASET S.A.
120159,07/03/2025,TUF GAMING GT502 HORIZONT WHITE,GABINETE GAMER ASUS GT502 TUF GAMING WHITE,1.000,167.00000,167.00000000,127.89,-39.11,-23.42,-30.58,,LASET S.A.
104321,20/10/2025,RZ02-03330400-R3U1,MOUSEPAD RAZER GIGANTUS V2 XXL,4.000,25.02000,100.08000000,125.71,25.63,25.61,20.39,,LASET S.A.
118963,26/12/2025,BX8071514400,PROCESADOR INTEL (LGA1700) CORE I5 14400,2.000,165.32000,330.64000000,369.13,38.49,11.64,10.43,,LASET S.A.
120852,01/08/2025,LS240WT ARGB,WATER COOLER CPU RAIDMAX INFINITA LS240 ARGB WHITE,1.000,49.42000,49.42000000,72.79,23.37,47.28,32.1,,LASET S.A.
118757,29/07/2025,ALEG-710-512GCS,DISCO SSD ADATA LEGEND 710 512GB M2 Gen3 x4 2.400/1.800MB/s,3.000,27.36000,82.08000000,95.12,13.04,15.89,13.71,,ADATA TECHNOLOGY
120766,16/10/2025,B850M PRO-A WIFI,MOTHER ASROCK (AM5) B850M PRO-A WIFI,2.000,131.00000,262.00000000,295.94,33.94,12.95,11.47,,LASET S.A.
118925,25/07/2025,PVER532G70C38KW,MEMORIA PATRIOT DDR5 VIPER ELITE 5 32GB 7000 MHZ RGB CL38 WHITE DUAL KIT PE000936,1.000,102.80000,102.80000000,159.68,56.88,55.33,35.62,,LASET S.A.
120135,28/04/2026,100-100001368WOF,PROCESADOR AMD (AM5) RYZEN 9 9900X3D,1.000,579.00000,579.00000000,635.88,56.88,9.82,8.94,,LASET S.A.
120164,12/02/2026,11348-03-20G,PLACA DE VIDEO SAPPHIRE PULSE RX 9070 XT 16GB,1.000,709.00000,709.00000000,775.02,66.02,9.31,8.52,,LASET S.A.
121242,01/06/2026,LS27D300GALXZB,MONITOR SAMSUNG LED 27 D300,1.000,91.16158,91.16158000,108.04,16.87,18.51,15.62,,Stylus SA
117807,21/05/2026,WDS100T2XHE,DISCO SSD M.2 1TB WD BLACK SN850X NVME HEATSINK,1.000,170.53000,170.53000000,115.27,-55.26,-32.4,-47.94,,LASET S.A.
118088,11/12/2025,RZ05-04280100-R3U1,SOUNDBAR RAZER LEVIATHAN V2 X CHROMA BT,1.000,82.87000,82.87000000,103.36,20.49,24.72,19.82,,LASET S.A.
119835,09/06/2025,N14X1010,NOBLEX NOTEBOOK 14.1 N4020C 4GB 128GB,1.000,169.16230,169.16230000,187.46,18.29,10.81,9.76,,PILISAR S.A.
119988,09/03/2026,23972,COMBO TECLADO + MOUSE TRUST PRIMO BLACK USB SILENCIOSO,1.000,8.61000,8.61000000,10.31,1.7,19.76,16.5,,LASET S.A.
120283,20/02/2026,GV-N507TAERO OC-16GD,PLACA DE VIDEO GIGABYTE RTX 5070TI  AERO OC 16GB,1.000,985.01000,985.01000000,1111.93,126.92,12.89,11.41,,LASET S.A.
120428,25/08/2025,25671,PILAS AAA RECARGABLES USB-C TRUST X4,1.000,10.54000,10.54000000,15.06,4.52,42.93,30.04,,LASET S.A.
106758,25/09/2025,PRIME B550M-A AC,MOTHER ASUS (AM4) PRIME B550M-A AC WIFI,5.000,78.21000,391.05000000,464.86,73.81,18.88,15.88,,LASET S.A.
119902,25/09/2025,TUF GAMING B850M-PLUS WIFI,MOTHER ASUS (AM5) TUF GAMING B850M-PLUS WIFI,5.000,187.55000,937.75000000,1108.33,170.58,18.19,15.39,,LASET S.A.
117543,13/05/2026,NT01SA500-240-S3X,DISCO SSD NETAC SA500 2.5 SATA3 240 GB,12.000,39.66000,475.92000000,207.39,-268.53,-56.42,-129.48,,LASET S.A.
118811,11/12/2025,RZ03-04471100-R311,TECLADO GAMER RAZER ORNATA V3 X SILENT ESPAÑOL,1.000,24.01000,24.01000000,29.34,5.33,22.19,18.16,,LASET S.A.
119735,19/05/2026,TUF GAMING X870-PLUS WIFI,MOTHER ASUS (AM5) TUF GAMING X870-PLUS WIFI,1.000,268.84000,268.84000000,306.22,37.38,13.91,12.21,,LASET S.A.
119161,01/08/2025,NV-X120FWP,COOLER FAN 120mm ARGB PMW RAIDMAX X-AIR WHITE,2.000,3.83000,7.66000000,14.49,6.83,89.16,47.13,,LASET S.A.
121086,15/09/2025,CL-P139-CA12SW-A,CPU COOLER THERMALTAKE ASTRIA 600 AIR 6 PIPE SYNC WHITE,2.000,54.98000,109.96000000,121.46,11.5,10.46,9.47,,LASET S.A.
121088,15/09/2025,CL-W459-PL12SW-A,WATER COOLER THERMALTAKE LA360 ARGB SYNC ALL IN ONE BLACK,1.000,68.43000,68.43000000,75.97,7.54,11.02,9.93,,LASET S.A.
119948,10/02/2025,25455,MOUSE TRUST YVI MULTI-DEVICE WIRELESS BLUE,1.000,5.99000,5.99000000,6.48,0.49,8.17,7.55,,LASET S.A.
120537,15/09/2025,CL-P121-CA12SW-A,CPU COOLER THERMALTAKE ASTRIA 600 AIR 6 PIPE SYNC,2.000,53.88000,107.76000000,122.41,14.65,13.59,11.97,,LASET S.A.
121137,21/05/2026,100-100001504WOF,PROCESADOR AMD (AM4) RYZEN 5 5500X3D,16.000,153.54000,2456.64000000,2626.82,170.18,6.93,6.48,,LASET S.A.
102894,13/11/2025,SFX-GC782,GABINETE SFX KIT 782 BLACK,2.000,22.35000,44.70000000,57.53,12.83,28.7,22.3,,LASET S.A.
119486,21/05/2026,PVV516G60C30,MEMORIA PATRIOT VIPER VENOM DDR5 16GB 6000 MTS CL30 BLK/SIR HS SINGLE PE001057,54.000,183.86000,9928.44000000,2902.52,-7025.92,-70.77,-242.06,,LASET S.A.
121178,19/09/2025,DUAL-RTX5060-O8G,PLACA DE VIDEO ASUS DUAL RTX 5060 O8GB,3.000,309.75000,929.25000000,1057.31,128.06,13.78,12.11,,LASET S.A.
103748,13/05/2026,TCA-2000N-V,LYONN ESTABILIZADOR ELECT. TCA-2000N-V,3.000,23.72141,71.16423000,94.65,23.48,33,24.81,,SOLYTEC
120264,03/09/2025,B650 EAGLE AX,MOTHER GIGABYTE (AM5) B650 EAGLE AX,5.000,139.06000,695.30000000,796.64,101.34,14.58,12.72,,LASET S.A.
120649,03/09/2025,B840M A ELITE WIFI6E,MOTHER GIGABYTE (AM5) B840M AORUS ELITE WIFI6E,3.000,143.20000,429.60000000,495.6,66,15.36,13.32,,LASET S.A.
121065,14/07/2025,ZT-B50600F-10M,PLACA DE VIDEO ZOTAC RTX 5060 8GB AMP,3.000,313.35000,940.05000000,1076.24,136.19,14.49,12.65,,LASET S.A.
119718,03/09/2025,X870 GAMING WF6,MOTHER GIGABYTE (AM5) X870 GAMING WF6,1.000,184.70000,184.70000000,217.46,32.76,17.74,15.07,,LASET S.A.
120176,26/03/2025,ROG-STRIX-850G-AURA-GAMING,FUENTE ASUS ROG STRIX 850W AURA GAMING 80 PLUS GOLD,5.000,120.86000,604.30000000,559.18,-45.12,-7.47,-8.07,,LASET S.A.
118020,09/03/2026,24280,WEBCAM TRUST TEZA 4K UHD,2.000,73.31000,146.62000000,205.37,58.75,40.07,28.61,,LASET S.A.
119247,05/05/2026,GB-C102G,GABINETE GAMER GIGABYTE C102G M-ATX BLACK,7.000,27.60000,193.20000000,232.64,39.44,20.41,16.95,,LASET S.A.
119971,10/02/2025,25110,PARLANTE BARRA DE SONIDO TRUST THORNE RGB WHITE GXT619W,11.000,25.92000,285.12000000,300.2,15.08,5.29,5.02,,LASET S.A.
120002,15/09/2025,CA-1Z2-00M6WN-00,GABINETE THERMALTAKE VIEW 380 TG ARGB SNOW WHITE TEMPERED GLASS,3.000,71.83000,215.49000000,255.63,40.14,18.63,15.7,,LASET S.A.
